fecha,Departamento,sector,empleos,salarios
2018-04-01,CURUZÚ CUATIÁ,Industria,,
2018-05-01,CURUZÚ CUATIÁ,Industria,,
2018-06-01,CURUZÚ CUATIÁ,Industria,,
2018-07-01,CURUZÚ CUATIÁ,Industria,,
2018-08-01,CURUZÚ CUATIÁ,Industria,,
2018-09-01,CURUZÚ CUATIÁ,Industria,99.0,19084.138671875
2018-10-01,CURUZÚ CUATIÁ,Industria,101.0,20730.951171875
2018-11-01,CURUZÚ CUATIÁ,Industria,102.0,20161.326171875
2018-12-01,CURUZÚ CUATIÁ,Industria,107.0,29130.791015625
2019-01-01,CURUZÚ CUATIÁ,Industria,96.0,22712.265625
2019-02-01,CURUZÚ CUATIÁ,Industria,90.0,22795.4609375
2019-03-01,CURUZÚ CUATIÁ,Industria,92.0,22409.056640625
2019-04-01,CURUZÚ CUATIÁ,Industria,90.0,28586.9375
2019-05-01,CURUZÚ CUATIÁ,Industria,89.0,24207.033203125
2019-06-01,CURUZÚ CUATIÁ,Industria,88.0,38344.46875
2019-07-01,CURUZÚ CUATIÁ,Industria,88.0,25796.98046875
2019-08-01,CURUZÚ CUATIÁ,Industria,90.0,25929.771484375
2019-09-01,CURUZÚ CUATIÁ,Industria,88.0,29341.07421875
2019-10-01,CURUZÚ CUATIÁ,Industria,82.0,30918.48828125
2019-11-01,CURUZÚ CUATIÁ,Industria,82.0,30453.373046875
2019-12-01,CURUZÚ CUATIÁ,Industria,83.0,44632.5390625
2020-01-01,CURUZÚ CUATIÁ,Industria,81.0,32767.0625
2020-02-01,CURUZÚ CUATIÁ,Industria,80.0,33983.33203125
2020-03-01,CURUZÚ CUATIÁ,Industria,79.0,34153.3203125
2020-04-01,CURUZÚ CUATIÁ,Industria,80.0,34312.16796875
2020-05-01,CURUZÚ CUATIÁ,Industria,78.0,51191.078125
2020-06-01,CURUZÚ CUATIÁ,Industria,79.0,53337.078125
2020-07-01,CURUZÚ CUATIÁ,Industria,80.0,36291.40234375
2020-08-01,CURUZÚ CUATIÁ,Industria,79.0,36421.0546875
2020-09-01,CURUZÚ CUATIÁ,Industria,79.0,39450.859375
2020-10-01,CURUZÚ CUATIÁ,Industria,77.0,42285.8203125
2020-11-01,CURUZÚ CUATIÁ,Industria,86.0,39718.6015625
2020-12-01,CURUZÚ CUATIÁ,Industria,86.0,60214.5625
2021-01-01,CURUZÚ CUATIÁ,Industria,103.0,42786.41796875
2021-02-01,CURUZÚ CUATIÁ,Industria,103.0,45354.015625
2021-03-01,CURUZÚ CUATIÁ,Industria,116.0,47792.6796875
2021-04-01,CURUZÚ CUATIÁ,Industria,123.0,50951.6015625
2021-05-01,CURUZÚ CUATIÁ,Industria,146.0,67747.3515625
2021-06-01,CURUZÚ CUATIÁ,Industria,143.0,81065.2109375
2021-07-01,CURUZÚ CUATIÁ,Industria,135.0,62321.2265625
2021-08-01,CURUZÚ CUATIÁ,Industria,134.0,65686.25
2021-09-01,CURUZÚ CUATIÁ,Industria,126.0,67557.1875
2021-10-01,CURUZÚ CUATIÁ,Industria,,
2021-11-01,CURUZÚ CUATIÁ,Industria,,
2021-12-01,CURUZÚ CUATIÁ,Industria,,
2015-01-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2015-02-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2015-03-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2015-04-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2015-05-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2015-06-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2015-07-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2015-08-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2015-09-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2015-10-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2015-11-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2015-12-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2016-01-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2016-02-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2016-03-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2016-04-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2016-05-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2016-06-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2016-07-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2016-08-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2016-09-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2016-10-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2016-11-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2016-12-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2017-01-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2017-02-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2017-03-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2017-04-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2017-05-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2017-06-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2017-07-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2017-08-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2017-09-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2017-10-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2017-11-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2017-12-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2018-01-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2018-02-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2018-03-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2018-04-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2018-05-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2018-06-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2018-07-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2018-08-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2018-09-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2018-10-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2018-11-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2018-12-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2019-01-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2019-02-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2019-03-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2019-04-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2019-05-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2019-06-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2019-07-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2019-08-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2019-09-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2019-10-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2019-11-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2019-12-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2020-01-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2020-02-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2020-03-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2020-04-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2020-05-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2020-06-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2020-07-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2020-08-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2020-09-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2020-10-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2020-11-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2020-12-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2021-01-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2021-02-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2021-03-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2021-04-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2021-05-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2021-06-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2021-07-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2021-08-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2021-09-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2021-10-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2021-11-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2021-12-01,CURUZÚ CUATIÁ,Explotación de minas y canteras,,
2015-01-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1402.0,8097.6591796875
2015-02-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1347.0,8356.3349609375
2015-03-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1342.0,8407.90234375
2015-04-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1345.0,10329.9296875
2015-05-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1304.0,8553.267578125
2015-06-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1264.0,13157.4521484375
2015-07-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1262.0,8749.4775390625
2015-08-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1337.0,8414.7373046875
2015-09-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1373.0,8597.4609375
2015-10-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1386.0,9471.185546875
2015-11-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1390.0,10359.1875
2015-12-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1374.0,15083.5185546875
2016-01-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1419.0,10365.400390625
2016-02-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1355.0,10883.779296875
2016-03-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1356.0,11166.8701171875
2016-04-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1340.0,13720.623046875
2016-05-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1313.0,11104.095703125
2016-06-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1292.0,17825.23046875
2016-07-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1315.0,11673.591796875
2016-08-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1353.0,13366.51953125
2016-09-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1365.0,13523.78515625
2016-10-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1394.0,15369.1474609375
2016-11-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1393.0,14075.939453125
2016-12-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1379.0,22542.79296875
2017-01-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1417.0,14513.41015625
2017-02-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1395.0,14532.181640625
2017-03-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1348.0,15410.1396484375
2017-04-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1348.0,20665.642578125
2017-05-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1314.0,15144.8349609375
2017-06-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1297.0,22868.25390625
2017-07-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1283.0,15404.134765625
2017-08-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1286.0,15472.4931640625
2017-09-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1271.0,15616.5263671875
2017-10-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1284.0,22284.36328125
2017-11-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1282.0,18422.5078125
2017-12-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1263.0,28368.646484375
2018-01-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1348.0,18599.16015625
2018-02-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1368.0,18556.140625
2018-03-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1338.0,19296.73828125
2018-04-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1330.0,33196.51953125
2018-05-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1296.0,19963.802734375
2018-06-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1288.0,29812.15234375
2018-07-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1282.0,20127.806640625
2018-08-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1321.0,20560.115234375
2018-09-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1321.0,25782.73046875
2018-10-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1332.0,26745.166015625
2018-11-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1311.0,25615.33984375
2018-12-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1287.0,39640.37109375
2019-01-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1303.0,26868.486328125
2019-02-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1322.0,27335.283203125
2019-03-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1321.0,58144.16796875
2019-04-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1297.0,65218.94921875
2019-05-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1285.0,30859.330078125
2019-06-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1290.0,45538.73046875
2019-07-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1296.0,30556.189453125
2019-08-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1287.0,36156.12890625
2019-09-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1303.0,36252.4921875
2019-10-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1291.0,41044.5859375
2019-11-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1281.0,40671.08984375
2019-12-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1281.0,58576.2890625
2020-01-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1289.0,40787.25390625
2020-02-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1320.0,45279.23828125
2020-03-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1316.0,82011.921875
2020-04-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1293.0,87964.328125
2020-05-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1295.0,49246.0078125
2020-06-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1300.0,75372.59375
2020-07-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1294.0,51536.16015625
2020-08-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1310.0,48885.6484375
2020-09-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1320.0,51344.18359375
2020-10-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1314.0,62216.62109375
2020-11-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1306.0,60000.27734375
2020-12-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1297.0,88739.390625
2021-01-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1274.0,53742.28515625
2021-02-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1313.0,56180.08203125
2021-03-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1313.0,56629.46484375
2021-04-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1287.0,70125.859375
2021-05-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1273.0,54981.12109375
2021-06-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1262.0,83110.40625
2021-07-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1248.0,57134.875
2021-08-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1254.0,69921.625
2021-09-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1245.0,68793.3828125
2021-10-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1235.0,81566.046875
2021-11-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1240.0,78003.984375
2021-12-01,CURUZÚ CUATIÁ,"Agricultura, ganadería y pesca",1233.0,119279.109375
2015-01-01,EMPEDRADO,Servicios,76.0,6162.35595703125
2015-02-01,EMPEDRADO,Servicios,77.0,6276.87841796875
2015-03-01,EMPEDRADO,Servicios,76.0,6016.71630859375
2015-04-01,EMPEDRADO,Servicios,62.0,6402.52294921875
2015-05-01,EMPEDRADO,Servicios,61.0,6924.6044921875
2015-06-01,EMPEDRADO,Servicios,61.0,9991.3017578125
2015-07-01,EMPEDRADO,Servicios,63.0,7986.85888671875
2015-08-01,EMPEDRADO,Servicios,67.0,7130.91064453125
2015-09-01,EMPEDRADO,Servicios,71.0,7226.943359375
2015-10-01,EMPEDRADO,Servicios,73.0,7434.32373046875
2015-11-01,EMPEDRADO,Servicios,72.0,7530.77392578125
2015-12-01,EMPEDRADO,Servicios,76.0,10704.4951171875
2016-01-01,EMPEDRADO,Servicios,75.0,7970.31201171875
2016-02-01,EMPEDRADO,Servicios,79.0,7759.39697265625
2016-03-01,EMPEDRADO,Servicios,81.0,7842.68798828125
2016-04-01,EMPEDRADO,Servicios,77.0,7865.64111328125
2016-05-01,EMPEDRADO,Servicios,75.0,7840.072265625
2016-06-01,EMPEDRADO,Servicios,67.0,13237.435546875
2016-07-01,EMPEDRADO,Servicios,66.0,9139.43359375
2016-08-01,EMPEDRADO,Servicios,65.0,9453.349609375
2016-09-01,EMPEDRADO,Servicios,69.0,9600.962890625
2016-10-01,EMPEDRADO,Servicios,70.0,9624.439453125
2016-11-01,EMPEDRADO,Servicios,71.0,10368.7626953125
2016-12-01,EMPEDRADO,Servicios,67.0,15193.935546875
2017-01-01,EMPEDRADO,Servicios,65.0,10808.546875
2017-02-01,EMPEDRADO,Servicios,62.0,11564.1259765625
2017-03-01,EMPEDRADO,Servicios,59.0,11834.712890625
2017-04-01,EMPEDRADO,Servicios,60.0,11954.982421875
2017-05-01,EMPEDRADO,Servicios,61.0,11820.298828125
2017-06-01,EMPEDRADO,Servicios,61.0,17520.4609375
2017-07-01,EMPEDRADO,Servicios,62.0,12897.0146484375
2017-08-01,EMPEDRADO,Servicios,60.0,13728.7939453125
2017-09-01,EMPEDRADO,Servicios,61.0,12735.818359375
2017-10-01,EMPEDRADO,Servicios,61.0,13112.09765625
2017-11-01,EMPEDRADO,Servicios,67.0,13898.3251953125
2017-12-01,EMPEDRADO,Servicios,70.0,19645.59765625
2018-01-01,EMPEDRADO,Servicios,70.0,14904.0908203125
2018-02-01,EMPEDRADO,Servicios,75.0,24132.140625
2018-03-01,EMPEDRADO,Servicios,74.0,23854.541015625
2018-04-01,EMPEDRADO,Servicios,76.0,25469.34375
2018-05-01,EMPEDRADO,Servicios,72.0,24021.03515625
2018-06-01,EMPEDRADO,Servicios,67.0,34698.27734375
2018-07-01,EMPEDRADO,Servicios,66.0,24885.375
2018-08-01,EMPEDRADO,Servicios,70.0,25161.1640625
2018-09-01,EMPEDRADO,Servicios,69.0,25095.6328125
2018-10-01,EMPEDRADO,Servicios,71.0,25229.658203125
2018-11-01,EMPEDRADO,Servicios,74.0,28492.615234375
2018-12-01,EMPEDRADO,Servicios,83.0,35885.38671875
2019-01-01,EMPEDRADO,Servicios,87.0,27949.560546875
2019-02-01,EMPEDRADO,Servicios,86.0,27221.083984375
2019-03-01,EMPEDRADO,Servicios,85.0,26611.056640625
2019-04-01,EMPEDRADO,Servicios,83.0,27520.494140625
2019-05-01,EMPEDRADO,Servicios,85.0,30099.83984375
2019-06-01,EMPEDRADO,Servicios,81.0,43304.83203125
2019-07-01,EMPEDRADO,Servicios,82.0,30894.603515625
2019-08-01,EMPEDRADO,Servicios,84.0,30122.236328125
2019-09-01,EMPEDRADO,Servicios,82.0,30347.94140625
2019-10-01,EMPEDRADO,Servicios,84.0,34376.58203125
2019-11-01,EMPEDRADO,Servicios,87.0,34892.42578125
2019-12-01,EMPEDRADO,Servicios,87.0,48508.08984375
2020-01-01,EMPEDRADO,Servicios,91.0,39009.22265625
2020-02-01,EMPEDRADO,Servicios,87.0,40094.00390625
2020-03-01,EMPEDRADO,Servicios,84.0,43951.71484375
2020-04-01,EMPEDRADO,Servicios,77.0,31435.181640625
2020-05-01,EMPEDRADO,Servicios,76.0,33004.359375
2020-06-01,EMPEDRADO,Servicios,74.0,49870.984375
2020-07-01,EMPEDRADO,Servicios,72.0,38255.89453125
2020-08-01,EMPEDRADO,Servicios,67.0,38555.39453125
2020-09-01,EMPEDRADO,Servicios,65.0,39381.9375
2020-10-01,EMPEDRADO,Servicios,65.0,41129.2890625
2020-11-01,EMPEDRADO,Servicios,63.0,43145.1640625
2020-12-01,EMPEDRADO,Servicios,72.0,58610.703125
2021-01-01,EMPEDRADO,Servicios,82.0,51771.75390625
2021-02-01,EMPEDRADO,Servicios,82.0,53387.5234375
2021-03-01,EMPEDRADO,Servicios,73.0,53821.22265625
2021-04-01,EMPEDRADO,Servicios,71.0,58606.86328125
2021-05-01,EMPEDRADO,Servicios,66.0,57388.3828125
2021-06-01,EMPEDRADO,Servicios,65.0,87090.7890625
2021-07-01,EMPEDRADO,Servicios,71.0,63230.07421875
2021-08-01,EMPEDRADO,Servicios,74.0,69861.2421875
2021-09-01,EMPEDRADO,Servicios,78.0,67866.328125
2021-10-01,EMPEDRADO,Servicios,85.0,97274.7109375
2021-11-01,EMPEDRADO,Servicios,92.0,95106.1953125
2021-12-01,EMPEDRADO,Servicios,122.0,123061.84375
2015-01-01,EMPEDRADO,Comercio,105.0,4820.228515625
2015-02-01,EMPEDRADO,Comercio,108.0,4859.44580078125
2015-03-01,EMPEDRADO,Comercio,107.0,5159.8193359375
2015-04-01,EMPEDRADO,Comercio,106.0,5077.59619140625
2015-05-01,EMPEDRADO,Comercio,103.0,5590.57666015625
2015-06-01,EMPEDRADO,Comercio,99.0,8041.2880859375
2015-07-01,EMPEDRADO,Comercio,103.0,5587.14013671875
2015-08-01,EMPEDRADO,Comercio,104.0,5380.119140625
2015-09-01,EMPEDRADO,Comercio,104.0,5879.0595703125
2015-10-01,EMPEDRADO,Comercio,103.0,5821.9599609375
2015-11-01,EMPEDRADO,Comercio,103.0,5996.96337890625
2015-12-01,EMPEDRADO,Comercio,105.0,8746.044921875
2016-01-01,EMPEDRADO,Comercio,106.0,6240.87353515625
2016-02-01,EMPEDRADO,Comercio,103.0,6083.77197265625
2016-03-01,EMPEDRADO,Comercio,104.0,6240.93212890625
2016-04-01,EMPEDRADO,Comercio,105.0,6253.68212890625
2016-05-01,EMPEDRADO,Comercio,100.0,6667.5830078125
2016-06-01,EMPEDRADO,Comercio,97.0,9642.6552734375
2016-07-01,EMPEDRADO,Comercio,95.0,6673.54345703125
2016-08-01,EMPEDRADO,Comercio,90.0,6817.31298828125
2016-09-01,EMPEDRADO,Comercio,90.0,6837.65478515625
2016-10-01,EMPEDRADO,Comercio,93.0,7009.83251953125
2016-11-01,EMPEDRADO,Comercio,96.0,7000.70556640625
2016-12-01,EMPEDRADO,Comercio,95.0,10390.8037109375
2017-01-01,EMPEDRADO,Comercio,99.0,6953.12939453125
2017-02-01,EMPEDRADO,Comercio,90.0,7255.0107421875
2017-03-01,EMPEDRADO,Comercio,90.0,7731.03369140625
2017-04-01,EMPEDRADO,Comercio,92.0,8029.359375
2017-05-01,EMPEDRADO,Comercio,93.0,7943.77099609375
2017-06-01,EMPEDRADO,Comercio,89.0,12036.92578125
2017-07-01,EMPEDRADO,Comercio,94.0,8925.109375
2017-08-01,EMPEDRADO,Comercio,102.0,9008.9580078125
2017-09-01,EMPEDRADO,Comercio,104.0,8788.1943359375
2017-10-01,EMPEDRADO,Comercio,100.0,9388.5087890625
2017-11-01,EMPEDRADO,Comercio,108.0,9361.3447265625
2017-12-01,EMPEDRADO,Comercio,106.0,13867.86328125
2018-01-01,EMPEDRADO,Comercio,106.0,9516.1669921875
2018-02-01,EMPEDRADO,Comercio,102.0,10480.70703125
2018-03-01,EMPEDRADO,Comercio,101.0,10353.1591796875
2018-04-01,EMPEDRADO,Comercio,105.0,9956.0693359375
2018-05-01,EMPEDRADO,Comercio,95.0,10600.0849609375
2018-06-01,EMPEDRADO,Comercio,96.0,15377.884765625
2018-07-01,EMPEDRADO,Comercio,96.0,10742.740234375
2018-08-01,EMPEDRADO,Comercio,93.0,11165.3408203125
2018-09-01,EMPEDRADO,Comercio,92.0,11461.4609375
2018-10-01,EMPEDRADO,Comercio,89.0,12551.32421875
2018-11-01,EMPEDRADO,Comercio,97.0,11880.025390625
2018-12-01,EMPEDRADO,Comercio,93.0,18100.6484375
2019-01-01,EMPEDRADO,Comercio,104.0,13313.806640625
2019-02-01,EMPEDRADO,Comercio,100.0,14151.669921875
2019-03-01,EMPEDRADO,Comercio,90.0,14205.484375
2019-04-01,EMPEDRADO,Comercio,89.0,14524.7998046875
2019-05-01,EMPEDRADO,Comercio,89.0,14432.5205078125
2019-06-01,EMPEDRADO,Comercio,86.0,22614.3359375
2019-07-01,EMPEDRADO,Comercio,82.0,15870.0322265625
2019-08-01,EMPEDRADO,Comercio,83.0,16603.36328125
2019-09-01,EMPEDRADO,Comercio,81.0,17729.2421875
2019-10-01,EMPEDRADO,Comercio,82.0,17099.728515625
2019-11-01,EMPEDRADO,Comercio,86.0,17654.484375
2019-12-01,EMPEDRADO,Comercio,85.0,25410.486328125
2020-01-01,EMPEDRADO,Comercio,94.0,18722.59765625
2020-02-01,EMPEDRADO,Comercio,91.0,20260.130859375
2020-03-01,EMPEDRADO,Comercio,86.0,21947.314453125
2020-04-01,EMPEDRADO,Comercio,84.0,21684.666015625
2020-05-01,EMPEDRADO,Comercio,76.0,22981.0390625
2020-06-01,EMPEDRADO,Comercio,79.0,33417.0859375
2020-07-01,EMPEDRADO,Comercio,86.0,22246.626953125
2020-08-01,EMPEDRADO,Comercio,93.0,21602.1875
2020-09-01,EMPEDRADO,Comercio,90.0,22787.673828125
2020-10-01,EMPEDRADO,Comercio,90.0,23971.05078125
2020-11-01,EMPEDRADO,Comercio,89.0,23879.640625
2020-12-01,EMPEDRADO,Comercio,88.0,37373.32421875
2021-01-01,EMPEDRADO,Comercio,89.0,26908.787109375
2021-02-01,EMPEDRADO,Comercio,82.0,28617.892578125
2021-03-01,EMPEDRADO,Comercio,83.0,30034.16796875
2021-04-01,EMPEDRADO,Comercio,86.0,29577.2734375
